competition,observed_at,provider_event_id,date,home_team,away_team,market,selection,book,american_odds
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,draw,Fanatics,250
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,home,BetMGM,170
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,home,BetRivers,163
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,home,FanDuel,170
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,home,Fanatics,175
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,btts,no,BetMGM,105
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,btts,yes,BetMGM,-145
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,total_2_5,over,BetMGM,-120
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,total_2_5,over,BetRivers,-115
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,total_2_5,under,BetMGM,-118
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,total_2_5,under,BetRivers,-115
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,away,BetMGM,380
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,away,BetRivers,325
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,away,DraftKings,350
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,away,FanDuel,380
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,away,Fanatics,400
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,draw,BetMGM,290
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,draw,BetRivers,260
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,draw,DraftKings,300
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,draw,FanDuel,290
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,draw,Fanatics,300
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,home,BetMGM,-145
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,home,BetRivers,-141
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,home,DraftKings,-150
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,home,FanDuel,-165
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,1x2,home,Fanatics,-150
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,btts,no,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,btts,yes,BetMGM,-135
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,total_2_5,over,BetMGM,-140
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,total_2_5,over,BetRivers,-136
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,total_2_5,under,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,518b5e6173971b0e6aa5f1a79dda47f0,2026-09-19,Queens Park Rangers,Preston North End,total_2_5,under,BetRivers,102
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,away,BetMGM,320
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,away,BetRivers,310
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,away,DraftKings,320
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,away,FanDuel,320
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,away,Fanatics,330
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,draw,BetMGM,270
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,draw,BetRivers,245
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,draw,DraftKings,265
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,draw,FanDuel,270
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,draw,Fanatics,260
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,home,BetMGM,-120
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,home,BetRivers,-132
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,home,DraftKings,-125
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,home,FanDuel,-130
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,1x2,home,Fanatics,-120
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,btts,no,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,btts,yes,BetMGM,-135
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,total_2_5,over,BetMGM,-130
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,total_2_5,over,BetRivers,-120
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,total_2_5,under,BetMGM,-110
E1,2026-09-13T16:37:07+00:00,550e1217201e4b0bc35373c62b43f899,2026-09-19,Burnley,Derby County,total_2_5,under,BetRivers,-112
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,BetMGM,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,BetOnline.ag,258
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,BetRivers,215
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,DraftKings,250
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,FanDuel,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,Fanatics,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,away,LowVig.ag,258
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,BetMGM,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,BetOnline.ag,250
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,BetRivers,225
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,DraftKings,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,FanDuel,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,Fanatics,240
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,draw,LowVig.ag,250
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,BetMGM,110
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,BetOnline.ag,106
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,BetRivers,112
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,DraftKings,105
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,FanDuel,110
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,Fanatics,110
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,1x2,home,LowVig.ag,106
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,btts,no,BetMGM,-110
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,btts,yes,BetMGM,-130
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,over,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,over,BetOnline.ag,103
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,over,BetRivers,-108
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,over,LowVig.ag,103
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,under,BetMGM,-140
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,under,BetOnline.ag,-135
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,under,BetRivers,-124
E1,2026-09-13T16:37:07+00:00,5a85e792cbedf0fcc4ec13d49ac03892,2026-09-19,Portsmouth,Blackburn Rovers,total_2_5,under,LowVig.ag,-135
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,away,BetMGM,425
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,away,BetRivers,440
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,away,FanDuel,430
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,away,Fanatics,425
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,draw,BetMGM,333
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,draw,BetRivers,300
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,draw,FanDuel,340
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,draw,Fanatics,350
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,home,BetMGM,-175
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,home,BetRivers,-200
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,home,FanDuel,-200
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,1x2,home,Fanatics,-180
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,btts,no,BetMGM,115
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,btts,yes,BetMGM,-160
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,total_2_5,over,BetRivers,-177
E1,2026-09-13T16:37:07+00:00,69d67bcf95a3d12a18546c312d4b24b5,2026-09-20,Norwich,Bolton Wanderers,total_2_5,under,BetRivers,130
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,BetMGM,400
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,BetOnline.ag,417
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,BetRivers,370
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,BetUS,425
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,Bovada,400
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,DraftKings,425
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,FanDuel,430
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,Fanatics,425
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,away,LowVig.ag,417
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,BetMGM,320
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,BetOnline.ag,348
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,BetRivers,285
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,BetUS,310
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,Bovada,330
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,DraftKings,350
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,FanDuel,330
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,Fanatics,330
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,draw,LowVig.ag,348
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,BetMGM,-160
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,BetOnline.ag,-173
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,BetRivers,-167
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,BetUS,-196
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,Bovada,-174
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,DraftKings,-170
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,FanDuel,-190
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,Fanatics,-170
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,1x2,home,LowVig.ag,-173
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,btts,no,BetMGM,105
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,btts,yes,BetMGM,-150
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,total_2_5,over,BetMGM,-165
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,total_2_5,over,BetRivers,-167
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,total_2_5,under,BetMGM,115
E1,2026-09-13T16:37:07+00:00,bf9470f21ec6041779e159c45f581465,2026-09-15,Middlesbrough,Millwall,total_2_5,under,BetRivers,125
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,away,BetMGM,155
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,away,BetRivers,143
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,away,FanDuel,155
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,away,Fanatics,160
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,draw,BetMGM,240
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,draw,BetRivers,230
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,draw,FanDuel,250
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,draw,Fanatics,240
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,home,BetMGM,165
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,home,BetRivers,163
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,home,FanDuel,160
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,1x2,home,Fanatics,160
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,btts,no,BetMGM,110
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,btts,yes,BetMGM,-160
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,total_2_5,over,BetMGM,-125
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,total_2_5,over,BetRivers,-120
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,total_2_5,under,BetMGM,-112
E1,2026-09-13T16:37:07+00:00,d2255db9d78880de55406d02c4c94243,2026-09-19,Stoke City,Sheffield United,total_2_5,under,BetRivers,-110
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,away,BetMGM,135
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,away,BetRivers,123
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,away,BetUS,137
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,away,Bovada,130
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,away,DraftKings,135
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,away,Fanatics,130
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,draw,BetMGM,240
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,draw,BetRivers,225
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,draw,BetUS,254
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,draw,Bovada,235
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,draw,DraftKings,240
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,draw,Fanatics,240
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,home,BetMGM,180
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,home,BetRivers,180
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,home,BetUS,185
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,home,Bovada,185
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,home,DraftKings,175
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,1x2,home,Fanatics,175
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,btts,no,BetMGM,105
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,btts,yes,BetMGM,-150
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,total_2_5,over,BetMGM,-125
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,total_2_5,over,BetRivers,-125
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,total_2_5,over,BetUS,-115
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,total_2_5,over,Bovada,-120
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,total_2_5,under,BetMGM,-112
E2,2026-09-13T16:37:10+00:00,3eeb01e936cc3f21531ca03b3ac9b87f,2026-09-17,Wimbledon,Milton Keynes Dons,total_2_5,under,BetRivers,-110
